State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Uttar_Pradesh,17,1,2019,4,0,4,1,HAJI FAZLUR REHMAN,M,BSP,514139,GEN,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,41.74,no,22417,1.82,2.78,GEUP2024357,State-based Party,16651,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,2,RAGHAV LAKHANPAL,M,BJP,491722,GEN,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,39.92,no,284654,23.11,2.78,GEUP11179,National Party,1605,TRUE,2,BJP,1605,SAHARANPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,3,IMRAN MASOOD,M,INC,207068,GEN,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,16.81,no,202382,16.43,2.78,GEUP11180,National Party,3482,TRUE,2,INC,3482,SAHARANPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Labourer or Daily Wage,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,4,SHABNAM,F,IND,4686,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.38,yes,402,0.03,2.78,GEUP179481,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Unemployed,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,5,NOTA,,NOTA,4284,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.35,,1846,0.15,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,6,MOHD. UVAIS,M,PSPL,2438,GEN,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.2,yes,239,0.02,2.78,GEUP179483,Local Party,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,7,INDU DEVI,F,IND,2199,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.18,yes,750,0.06,2.78,GEUP2024371,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,8,YOGESH DAHIYA,M,AAAP,1449,GEN,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.12,yes,224,0.02,2.78,GEUP11184,State-based Party (Other State),13,TRUE,2,AAAP,13,SAHARANPUR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,9,BRAJPAL SINGH,M,HND,1225,SC,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.1,yes,134,0.01,2.78,GEUP78400,Local Party,3288,TRUE,2,IJP,3430,SAHARANPUR,TRUE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,10,AMAR BAHADUR,M,IND,1091,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.09,yes,364,0.03,2.78,GEUP179485,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,11,PAWAN KUMAR,M,AAPP,727,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.06,yes,9,0,2.78,GEUP2024480,Local Party,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Salaried Work or Employed,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,1,2019,4,0,4,12,RAVINDER KUMAR,M,IVD,718,,1231746,1739082,SAHARANPUR,GEN,WEST,11,70.83,0.06,yes,0,0,2.78,GEUP179487,Local Party,3975,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,1,Pradeep Kumar,M,BJP,566961,GEN,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,50.44,no,92160,8.2,2.33,AEUP118519,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Politics,Party Worker,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,2,Tabassum Begum,F,SP,474801,GEN,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,42.24,no,405446,36.07,2.33,AEUP118207,State-based Party,7425,TRUE,2,BSP,16651,KAIRANA,TRUE,FALSE,1,TRUE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,3,Harendra Singh Malik,M,INC,69355,GEN,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,6.17,yes,65813,5.86,2.33,GEUP2024359,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,4,NOTA,,NOTA,3542,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.32,,1412,0.13,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,5,Harish Kumar,M,IND,2130,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.19,yes,826,0.07,2.33,GEUP2024362,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,6,Shripal Singh,M,svjn,1304,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.12,yes,166,0.01,2.33,GEUP179493,,24553,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,7,Mohd Saleem,M,IND,1138,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.1,yes,204,0.02,2.33,GEUP2024444,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,8,Mukesh Devi,F,MSJP,934,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.08,yes,21,0,2.33,GEUP179494,Local Party,24420,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,9,Manoj Kumar,M,AAPP,913,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.08,yes,95,0.01,2.33,GEUP2024431,Local Party,18403,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,10,Yogesh Kumar,M,RMEP,818,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.07,yes,203,0.02,2.33,GEUP179496,Local Party,6747,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Religious Occupation,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,11,Rekha,F,HND,615,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.05,yes,75,0.01,2.33,GEUP2024542,Local Party,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,12,Mohd Gufran Kazmi,M,IND,540,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.05,yes,16,0,2.33,GEUP179498,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,13,Imran,M,IND,524,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.05,yes,52,0,2.33,GEUP2024369,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,2,2019,4,0,4,14,Sheshraj,M,BDPty,472,,1124047,1666703,KAIRANA,GEN,WEST,13,67.44,0.04,yes,0,0,2.33,GEUP179499,Local Party,1866,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,1,Sanjeev Kumar Balyan,M,BJP,573780,GEN,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,49.46,no,6526,0.56,2.08,GEUP11249,National Party,1605,TRUE,2,BJP,1605,MUZAFFARNAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Doctorate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,2,Ajit Singh,M,RLD,567254,GEN,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,48.9,no,562144,48.46,2.08,AEUP202253,State-based Party,12169,TRUE,10,RLD,12169,BAGHPAT,FALSE,TRUE,7,FALSE,FALSE,TRUE,Post Graduate,Retired or Pension,,Salaried Work or Employed,Qualified Professional,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,3,NOTA,,NOTA,5110,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.44,,223,0.02,2.08,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,4,Neel Kumar,M,IND,4887,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.42,yes,2182,0.19,2.08,GEUP179500,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,5,Yajpal Singh Rathi,M,IND,2705,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.23,yes,283,0.02,2.08,AEUP100387,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,6,Krishan Pal Singh,M,BLokSP,2422,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.21,yes,1160,0.1,2.08,AEUP200023,Local Party,1312,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Rent,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,7,S.S.K.S. Gangwal,M,BhBSP,1262,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.11,yes,313,0.03,2.08,GEUP2024551,Local Party,24421,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,8,Jaipal Singh Saini,M,JSP,949,GEN,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.08,yes,262,0.02,2.08,GEUP179504,Local Party,11332,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,9,Mangeram Kashyap,M,MKUP,687,GEN,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.06,yes,130,0.01,2.08,AEUP65994,Local Party,5279,TRUE,2,MKUP,5279,MUZAFFARNAGAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,10,Ankit,M,IND,557,,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.05,yes,99,0.01,2.08,GEUP179505,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agricultural Labour,,Social Work,,Lok Sabha Election (GE)
Uttar_Pradesh,17,3,2019,4,0,4,11,Ashok,M,IND,458,SC,1160071,1698003,MUZAFFARNAGAR,GEN,WEST,10,68.32,0.04,yes,0,0,2.08,AEUP202848,Independents,10809,TRUE,3,IND,10809,MIRZAPUR,FALSE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Business,Agricultural Business,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,1,MALOOK NAGAR,M,BSP,561045,GEN,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,50.97,no,69941,6.35,2.17,GEUP78333,State-based Party,16651,TRUE,4,BSP,16651,BIJNOR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,2,RAJA BHARATENDRA SINGH,M,BJP,491104,GEN,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,44.61,no,465271,42.27,2.17,AEUP54247,National Party,1605,TRUE,2,BJP,1605,BIJNOR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Business,Rent,Politics,MP,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,3,NASIMUDDIN SIDDIQUI,M,INC,25833,GEN,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,2.35,yes,21429,1.95,2.17,AEUP136370,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Salaried Work or Employed,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,4,NOTA,,NOTA,4404,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.4,,425,0.04,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,5,ILAMSINGH,M,PSPL,3979,GEN,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.36,yes,741,0.07,2.17,GEUP179508,Local Party,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,6,MOHD. ZAHID,M,IND,3238,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.29,yes,421,0.04,2.17,GEUP2024447,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,7,MUKESH KUMAR,M,AIFB,2817,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.26,yes,557,0.05,2.17,GEUP179510,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,8,MAHAK SINGH,M,IND,2260,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.21,yes,725,0.07,2.17,GEUP2024414,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,9,SONU,M,JSP,1535,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.14,yes,373,0.03,2.17,GEUP179512,Local Party,11332,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,10,ANSH CHAITANYA MAHARAJ,M,HND,1162,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.11,yes,77,0.01,2.17,GEUP2024264,Local Party,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,Traditional Occupation,Astrologer,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,11,RAJIV CHOUDHARY,M,BKNP,1085,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.1,yes,242,0.02,2.17,GEUP179513,Local Party,1979,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,12,MANGERAM,M,PPID,843,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.08,yes,14,0,2.17,GEUP2024425,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,13,BABLOO RAM,M,BSKP,829,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.08,yes,200,0.02,2.17,GEUP179514,Local Party,1848,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,4,2019,4,0,4,14,PARVEZ AKIL,M,AIMF,629,,1100763,1664125,BIJNOR,GEN,RUHELKHAND,13,66.15,0.06,yes,0,0,2.17,GEUP11266,Local Party,726,TRUE,2,AIMF,726,BIJNOR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Liberal Profession or Professional,"Doctor, Journalist or Editor",,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,1,GIRISH CHANDRA,M,BSP,568378,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,56.31,no,166832,16.53,2.08,AEUP105657,State-based Party,16651,TRUE,2,BSP,16651,NAGINA,TRUE,TRUE,1,FALSE,FALSE,TRUE,12th Pass,Business,Petrol Pumps,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,2,DR. YASHWANT SINGH,M,BJP,401546,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,39.78,no,381500,37.79,2.08,GEUP11322,National Party,1605,TRUE,2,BJP,1605,NAGINA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Doctor,Politics,MP,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,3,OMVATI DEVI,F,INC,20046,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,1.99,yes,13518,1.34,2.08,AEUP124721,National Party,3482,TRUE,3,SP,7425,BIJNOR,FALSE,FALSE,1,TRUE,FALSE,FALSE,10th Pass,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,4,NOTA,,NOTA,6528,,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,0.65,,372,0.04,2.08,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,5,AMICHAND,M,RSMD,6156,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,0.61,yes,3275,0.32,2.08,GEUP179516,Local Party,6825,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,6,CHARAN SINGH,M,IND,2881,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,0.29,yes,712,0.07,2.08,GEUP2024313,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,7,TEJ SINGH,M,ASP,2169,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,0.21,yes,417,0.04,2.08,GEUP78270,Local Party,9011,TRUE,4,ASP,9011,NAGINA,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,5,2019,4,0,4,8,KAMESH KUMAR,M,PPID,1752,SC,1009456,1586117,NAGINA,SC,RUHELKHAND,7,63.64,0.17,yes,0,0,2.08,GEUP2024387,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,1,Dr. S.T. HASAN,M,SP,649416,GEN,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,50.65,no,97878,7.63,2.27,GEUP11364,State-based Party,7425,TRUE,2,SP,7425,MORADABAD,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Liberal Profession or Professional,Doctor,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,2,KUNWAR SARVESH KUMAR,M,BJP,551538,GEN,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,43.01,no,492340,38.4,2.27,GEUP11363,National Party,1605,TRUE,2,BJP,1605,MORADABAD,TRUE,TRUE,1,FALSE,TRUE,TRUE,10th Pass,Salaried Work or Employed,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,3,IMRAN PRATAPGARHI,M,INC,59198,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,4.62,yes,53441,4.17,2.27,GEUP179523,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Author,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,4,NOTA,,NOTA,5757,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.45,,1163,0.09,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,5,MOHD. ASLAM URF PASHA,M,JaSD,4594,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.36,yes,2177,0.17,2.27,GEUP11401,Local Party,4175,TRUE,2,RPI(A),12285,SAMBHAL,FALSE,FALSE,0,TRUE,FALSE,TRUE,Literate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,6,MUSARRAT HUSAIN,M,IND,2417,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.19,yes,144,0.01,2.27,GEUP2024453,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,7,PRINCE KUMAR SHARMA,M,IND,2273,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.18,yes,387,0.03,2.27,GEUP179525,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,8,DILERAM,M,BaHaP,1886,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.15,yes,835,0.07,2.27,GEUP2024330,Local Party,1902,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,9,NADIR ALI MANSOORI,M,PECP,1051,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.08,yes,103,0.01,2.27,GEUP179526,Local Party,5995,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,10,ROOPCHAND SINGH,M,BhBSP,948,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.07,yes,36,0,2.27,GEUP2024548,Local Party,24421,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,11,NARESH KUMAR SAINI,M,IND,912,GEN,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.07,yes,22,0,2.27,GEUP179527,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,12,AKEEL,M,IND,890,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.07,yes,128,0.01,2.27,GEUP2024249,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,13,Tej Singh Seny,M,RSMD,762,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.06,yes,198,0.02,2.27,GEUP179528,Local Party,6825,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,6,2019,4,0,4,14,BHISHM JIT SINGH,M,FJP,564,,1282206,1958939,MORADABAD,GEN,RUHELKHAND,13,65.45,0.04,yes,0,0,2.27,GEUP2024297,Local Party,3042,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,7,2019,4,0,4,1,Mohammad Azam Khan,M,SP,559177,,1060921,1679506,RAMPUR,GEN,RUHELKHAND,11,63.17,52.71,no,109997,10.37,2.17,AEUP147287,State-based Party,7425,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Business,,Social Work,,Lok Sabha Election (GE)
Uttar_Pradesh,17,7,2019,4,0,4,2,Jayaprada Nahata,F,BJP,449180,GEN,1060921,1679506,RAMPUR,GEN,RUHELKHAND,11,63.17,42.34,no,414171,39.04,2.17,GEUP77316,National Party,1605,TRUE,4,RLD,12169,BIJNOR,FALSE,FALSE,2,TRUE,FALSE,TRUE,12th Pass,Liberal Profession or Professional,Actor,Social Work,,Lok Sabha Election (GE)
Uttar_Pradesh,17,7,2019,4,0,4,3,Sanjay Kapoor,M,INC,35009,GEN,1060921,1679506,RAMPUR,GEN,RUHELKHAND,11,63.17,3.3,yes,28432,2.68,2.17,AEUP200107,National Party,3482,TRUE,2,INC,3482,PILIBHIT,FALSE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Business,,Agriculture,,Lok Sabha Election (GE)
Uttar_Pradesh,17,7,2019,4,0,4,4,NOTA,,NOTA,6577,,1060921,1679506,RAMPUR,GEN,RUHELKHAND,11,63.17,0.62,,3874,0.37,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Uttar_Pradesh,17,7,2019,4,0,4,5,Haneef Khan,M,IND,2703,,1060921,1679506,RAMPUR,GEN,RUHELKHAND,11,63.17,0.25,yes,581,0.05,2.17,GEUP179529,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
